,primary_mode,trip_distance_meters,origin_bgrp_fips_2020,origin_bgrp_lat_2020,origin_bgrp_lng_2020,destination_bgrp_fips_2020,destination_bgrp_lat_2020,destination_bgrp_lng_2020,emission_factor,co2_emissions_grams
9575264,private_auto,1695.6800006370922,360850146051,40.5617,-74.1515,360850146071,40.5565,-74.166,175.0,296.7440001114911
9575389,private_auto,1933.3508490665688,360850146044,40.5467,-74.1629,360850170123,40.5488,-74.177,175.0,338.3363985866495
9575582,private_auto,28156.620128076916,360811551011,40.7566,-73.7142,360610037003,40.7251,-74.0059,175.0,4927.408522413461
9575933,private_auto,1394.745907727969,360811621005,40.7251,-73.7281,360810568001,40.7179,-73.732,175.0,244.0805338523946
9576177,private_auto,5704.183733066921,360811385011,40.7567,-73.7563,360811507024,40.7703,-73.7321,175.0,998.2321532867112
9578054,private_auto,20632.25490361572,360811483002,40.7697,-73.7502,360810115001,40.7735,-73.9144,175.0,3610.6446081327513
9578055,private_auto,14273.475124899613,360810693002,40.7281,-73.8638,360811483002,40.7697,-73.7502,175.0,2497.858146857432
9578845,private_auto,5296.393782527226,360811459001,40.7567,-73.7921,360811367004,40.7433,-73.7567,175.0,926.8689119422646
9578992,private_auto,7743.709479933442,360810853001,40.7588,-73.8275,360811367005,40.7458,-73.7578,175.0,1355.1491589883522
9579001,private_auto,1508.8361555546587,360811385011,40.7567,-73.7563,360811367005,40.7458,-73.7578,175.0,264.04632722206526
9579708,private_auto,2137.8624815549488,360811367003,40.7452,-73.7633,360811385011,40.7567,-73.7563,175.0,374.12593427211607
9580455,private_auto,6863.932585416849,360050118001,40.811,-73.8,360811429002,40.7517,-73.7845,175.0,1201.1882024479487
9581185,private_auto,9969.312291259432,360811277004,40.7269,-73.7781,360811507021,40.7675,-73.7335,175.0,1744.6296509704005
9581238,private_auto,7274.287292132107,360810809007,40.7366,-73.8201,360811347021,40.736,-73.7784,175.0,1273.0002761231187
9581736,private_auto,8926.68184154559,360810809007,40.7366,-73.8201,360810288022,40.679,-73.7818,175.0,1562.169322270478
9582006,private_auto,8726.65405210192,360810945002,40.7849,-73.8305,360811409021,40.7443,-73.7843,175.0,1527.1644591178358
9582663,private_auto,14104.206484131711,360810309052,40.7591,-73.8965,360810997011,40.7824,-73.7895,175.0,2468.2361347230494
9582667,private_auto,2274.686153585418,360810981002,40.791,-73.8147,360810997011,40.7824,-73.7895,175.0,398.0700768774482
9582708,private_auto,1046.2878047525028,360811417005,40.7402,-73.794,360811417002,40.7484,-73.7897,175.0,183.10036583168798
9584056,private_auto,17327.501716107818,360810019031,40.7506,-73.9468,360810991002,40.7927,-73.7983,175.0,3032.312800318868
9584639,private_auto,5993.96651608207,360811215001,40.7402,-73.8021,360810869001,40.7629,-73.8318,175.0,1048.9441403143621
9584734,private_auto,10500.603930129217,360810383021,40.7406,-73.8408,360811171003,40.7611,-73.8041,175.0,1837.6056877726128
9584966,private_auto,3184.8837202613977,360811029002,40.7815,-73.8057,360811191002,40.7552,-73.8056,175.0,557.3546510457446
9585089,private_auto,337.20523621510625,360811265002,40.7198,-73.8064,360810779042,40.7207,-73.8115,175.0,59.01091633764359
9585093,private_auto,694.2403845995904,360811265002,40.7198,-73.8064,360810779042,40.7207,-73.8115,175.0,121.49206730492831
9585357,private_auto,758.4469817913255,360810987001,40.7945,-73.8079,360810981002,40.791,-73.8147,175.0,132.72822181348198
9585614,private_auto,5338.672127300837,360810446012,40.7053,-73.7966,360811227032,40.7343,-73.8095,175.0,934.2676222776465
9585983,private_auto,1299.373929775832,360811033001,40.7818,-73.8112,360811047002,40.7735,-73.8176,175.0,227.3904377107706
9586067,private_auto,2273.3808552290966,360810938001,40.5819,-73.8276,360810942032,40.5863,-73.8114,175.0,397.8416496650919
9586265,private_auto,5440.234632556777,360810779041,40.7227,-73.8126,360810717013,40.7316,-73.8617,175.0,952.041060697436
9586391,private_auto,503.9300898517717,360810230001,40.714,-73.8087,360810220021,40.7151,-73.8131,175.0,88.18776572406004
9586813,private_auto,1663.0721579936933,360050093021,40.8057,-73.8823,360050117012,40.8134,-73.8827,175.0,291.0376276488963
9586980,private_auto,12193.268543050017,360810317003,40.7697,-73.8917,360811039003,40.7862,-73.8163,175.0,2133.821995033753
9587186,private_auto,555.9488379904196,360810779051,40.717,-73.8135,360810779044,40.7216,-73.8168,175.0,97.29104664832343
9587748,private_auto,8398.333763145632,360810716001,40.6469,-73.7869,360810164002,40.6845,-73.8186,175.0,1469.7084085504857
9588495,private_auto,9807.022905957816,360050132005,40.8155,-73.8214,360050375041,40.8521,-73.8916,175.0,1716.2290085426177
9589668,private_auto,5490.835447149566,360810889031,40.7788,-73.8253,360810809007,40.7366,-73.8201,175.0,960.896203251174
9590880,private_auto,3402.16355278979,360810220013,40.7115,-73.82,360810809001,40.7297,-73.8305,175.0,595.3786217382133
9591584,private_auto,2538.5742086753658,360810639002,40.7027,-73.8557,360810134004,40.7034,-73.8334,175.0,444.25048651818895
9591737,private_auto,1832.542322983713,360050310002,40.8617,-73.8344,360050348001,40.8723,-73.8537,175.0,320.6949065221498
9593002,private_auto,33659.02867937426,360810934023,40.5803,-73.8412,360810415001,40.7472,-73.8565,175.0,5890.330018890497
9593281,private_auto,1752.9363913167103,360810892014,40.6562,-73.8419,360810892012,40.6617,-73.8433,175.0,306.7638684804243
9595046,private_auto,6070.016127519735,360811029002,40.7815,-73.8057,360810929005,40.7893,-73.8497,175.0,1062.2528223159536
9596276,private_auto,19210.94274702428,360610077001,40.7383,-74.0013,360810052001,40.6811,-73.8532,175.0,3361.914980729249
9598118,private_auto,9296.431421256504,360610198001,40.8042,-73.9414,360050040011,40.8283,-73.8583,175.0,1626.8754987198881
9598529,private_auto,1619.8231065843197,360810717021,40.7342,-73.8592,360810747001,40.7354,-73.8468,175.0,283.46904365225595
9598645,private_auto,8345.283637545985,360050324001,40.8604,-73.8596,360050152001,40.8267,-73.8272,175.0,1460.4246365705471
9599215,private_auto,1849.187317990099,360810493011,40.7334,-73.8937,360810667011,40.7212,-73.8925,175.0,323.60778064826735
9599815,private_auto,5597.873701696223,360050257001,40.8601,-73.9146,360050216013,40.8399,-73.8665,175.0,979.627897796839
9600690,private_auto,3524.948019899899,360810455001,40.7362,-73.8646,360810265012,40.7464,-73.8931,175.0,616.8659034824823
9601662,private_auto,16888.657940915185,360810004002,40.6892,-73.8668,360810947001,40.7848,-73.8399,175.0,2955.5151396601573
9604223,private_auto,1072.9049530604532,360810469021,40.7475,-73.8754,360810485003,40.7403,-73.8871,175.0,187.75836678557928
9604499,private_auto,1510.5430877845008,360810671002,40.7252,-73.8762,360810683002,40.7349,-73.8691,175.0,264.34504036228765
9607673,private_auto,1484.9096486967535,360471034011,40.6338,-73.8852,360470990001,40.6394,-73.8986,175.0,259.85918852193186
9608024,private_auto,5111.640554728648,360610183004,40.7956,-73.972,360610235021,40.8279,-73.9389,175.0,894.5370970775133
9609638,private_auto,1061.3782616294814,360810499004,40.7325,-73.8866,360810493022,40.7275,-73.8906,175.0,185.74119578515925
9609898,private_auto,19491.09472182337,360810270001,40.6887,-73.7914,360810077001,40.7667,-73.9317,175.0,3410.9415763190896
9612634,private_auto,678.5803932393841,360610293001,40.8663,-73.9186,360610291002,40.8662,-73.9238,175.0,118.75156881689222
9613515,private_auto,792.2352183616201,360050277004,40.8796,-73.9004,360050277002,40.8787,-73.9027,175.0,138.64116321328353
9613873,private_auto,4348.04268353142,360050297002,40.8834,-73.9117,360050337002,40.9099,-73.9013,175.0,760.9074696179986
9614037,private_auto,4654.8388977971035,360470816001,40.6544,-73.9444,360470966002,40.6416,-73.9017,175.0,814.596807114493
9618276,private_auto,10193.462344863514,360470369002,40.6772,-73.9094,360470059002,40.6794,-74.005,175.0,1783.855910351115
9618712,private_auto,770.062600987469,360470439002,40.6976,-73.9103,360810549004,40.7006,-73.9096,175.0,134.76095517280706
9618767,private_auto,1477.5682276191028,360050307012,40.8911,-73.9104,360050351002,40.8942,-73.8985,175.0,258.574439833343
9621250,private_auto,4202.181999657383,360610297001,40.8724,-73.9242,360050293023,40.8789,-73.9147,175.0,735.381849940042
9622364,private_auto,2660.5560766419685,360050253001,40.8616,-73.9031,360050209001,40.8436,-73.9166,175.0,465.5973134123445
9622445,private_auto,5007.5903264744875,360810539012,40.7083,-73.9167,360810637003,40.7072,-73.8651,175.0,876.3283071330354
9623833,private_auto,1936.3500179840316,360810063003,40.7641,-73.9192,360810121001,40.7722,-73.9028,175.0,338.86125314720556
9624258,private_auto,10531.64775082483,360810383011,40.7606,-73.8413,360810159002,40.7548,-73.9201,175.0,1843.038356394345
9628428,private_auto,1521.3931884978606,360470722002,40.6317,-73.9278,360470680001,40.6226,-73.9253,175.0,266.2438079871256
9630172,private_auto,7286.1993542617665,360470654001,40.6144,-73.9328,360470262002,40.618,-73.9977,175.0,1275.084886995809
9630247,private_auto,2894.3527846088346,360470196002,40.6226,-74.0051,360470074001,40.6419,-74.0155,175.0,506.511737306546
9634184,private_auto,1477.7479870499567,360470596003,40.5905,-73.9414,360470592002,40.5924,-73.9515,175.0,258.60589773374244
9635165,private_auto,10002.11796549548,360470269002,40.6806,-73.9418,360610050003,40.7343,-73.9875,175.0,1750.3706439617088
9635939,private_auto,3323.3622251574047,360470644002,40.611,-73.9435,360470422003,40.6079,-73.9713,175.0,581.5883894025458
9636447,private_auto,6019.587869214633,360470742001,40.6273,-73.9443,360470486002,40.6369,-73.9773,175.0,1053.4278771125607
9637375,private_auto,27186.66240848573,360470856003,40.6477,-73.9456,360850239001,40.6314,-74.1492,175.0,4757.665921485002
9638231,private_auto,979.4658492177808,360810019031,40.7506,-73.9468,360810019021,40.7482,-73.9401,175.0,171.40652361311163
9638411,private_auto,6023.464550118317,360610113001,40.7548,-73.9879,360610154022,40.7821,-73.9471,175.0,1054.1062962707053
9644967,private_auto,2238.406115420262,360610198001,40.8042,-73.9414,360610201022,40.8041,-73.9566,175.0,391.7210701985458
9645141,private_auto,1841.9523042478247,360610126015,40.7686,-73.9569,360610150011,40.7799,-73.9585,175.0,322.3416532433693
9646721,private_auto,499.283322301208,360610126011,40.768,-73.9574,360610118004,40.7654,-73.9593,175.0,87.3745814027114
9648845,private_auto,916.2806002750909,360470366003,40.5823,-73.9631,360470588001,40.5899,-73.9589,175.0,160.34910504814093
9649218,private_auto,6177.929127404102,360470531021,40.6997,-73.9537,360470508042,40.6529,-73.9636,175.0,1081.1375972957178
9649838,private_auto,17686.20331181568,360470528002,40.6309,-73.9649,360610074003,40.7453,-73.9858,175.0,3095.0855795677435
9650015,private_auto,24835.37918879059,360850020021,40.6009,-74.0683,360810934011,40.5802,-73.8483,175.0,4346.191358038353
9650019,private_auto,4363.807368241343,360470476001,40.629,-73.9782,360470120001,40.6328,-74.0117,175.0,763.6662894422351
9650354,private_auto,741.613827410137,360610128003,40.7704,-73.9632,360610130003,40.7721,-73.9662,175.0,129.78241979677398
9651373,private_auto,3434.2703208947078,360470396001,40.5975,-73.9687,360470454001,40.6187,-73.9645,175.0,600.9973061565739
9652923,private_auto,5992.289778725769,360810535021,40.7156,-73.9184,360470211002,40.6971,-73.9731,175.0,1048.6507112770096
9653359,private_auto,5555.586852016414,360610169003,40.7864,-73.9741,360610084002,40.7513,-73.9846,175.0,972.2276991028724
9653653,private_auto,966.961437415986,360470490003,40.6371,-73.9753,360470484003,40.6327,-73.9747,175.0,169.21825154779754
9653957,private_auto,784.1282765201937,360470484002,40.6346,-73.9753,360470478001,40.6328,-73.9773,175.0,137.2224483910339
9655118,private_auto,12720.38626206596,360610009001,40.7033,-74.0115,360610157003,40.7765,-73.9776,175.0,2226.067595861543
9656319,private_auto,481.593186136312,360470486002,40.6369,-73.9773,360470478003,40.6346,-73.9796,175.0,84.2788075738546
9657648,private_auto,21036.657643185903,360050516012,40.8483,-73.7889,360811367006,40.7475,-73.7585,175.0,3681.4150875575333
9658916,private_auto,7298.463683654207,360470041001,40.6876,-73.9844,360470520002,40.6367,-73.9636,175.0,1277.2311446394863
9659828,private_auto,24425.12524402915,360470382001,40.5903,-73.9826,360610133002,40.7637,-73.9872,175.0,4274.396917705101
9660205,private_auto,1295.9754983867315,360610155011,40.7767,-73.9849,360610139001,40.7689,-73.9869,175.0,226.79571221767802
9660921,private_auto,10473.537333968545,360470021003,40.7034,-73.9833,360610127001,40.7619,-73.9882,175.0,1832.8690334444955
9661295,private_auto,2956.1979443564546,360610177003,40.7906,-73.9713,360610151021,40.7758,-73.9887,175.0,517.3346402623796
9662006,private_auto,2420.4312660708847,360470296001,40.6033,-73.9906,360470436001,40.6126,-73.9763,175.0,423.5754715624048
9663137,private_auto,3973.3092795340967,360610125001,40.7592,-73.9828,360610057002,40.729,-73.9927,175.0,695.329123918467
9663676,private_auto,1173.0424149829134,360470292003,40.5965,-74.0014,360470296003,40.5995,-73.9937,175.0,205.28242262200988
9665448,private_auto,2379.674760215948,360610088001,40.7502,-73.9729,360610117001,40.759,-73.9978,175.0,416.4430830377909
9666062,private_auto,14226.768196128069,360610029023,40.7152,-73.9992,360470034003,40.636,-74.0344,175.0,2489.684434322412
9666288,private_auto,7380.438518705247,360470878002,40.6594,-73.9327,360470092011,40.6465,-73.9999,175.0,1291.5767407734181
9667226,private_auto,3967.0147859197664,360470196003,40.6246,-74.0047,360470018031,40.6514,-74.0191,175.0,694.2275875359592
9668795,private_auto,2975.767773152349,360470198002,40.6185,-74.0075,360470058003,40.6203,-74.0338,175.0,520.7593603016611
9669014,private_auto,865.626063043256,360610015021,40.7097,-74.0092,360610007004,40.7065,-74.0083,175.0,151.4845610325698
9669134,private_auto,5084.595819666549,360470085001,40.6767,-74.0086,360470002001,40.6532,-74.0111,175.0,889.8042684416461
9669241,private_auto,2027.3941527452432,360470172001,40.61,-74.0089,360470154001,40.6112,-74.0189,175.0,354.79397673041757
9669339,private_auto,5437.1885263051245,360610049001,40.7244,-73.9997,360610100001,40.7584,-73.972,175.0,951.5079921033969
9669696,private_auto,5249.993465648488,360470039003,40.6839,-73.9802,360470002001,40.6532,-74.0111,175.0,918.7488564884854
9670262,private_auto,666.7257581217791,360470200002,40.6198,-74.0097,360470204002,40.6225,-74.0141,175.0,116.67700767131134
9670264,private_auto,3872.823201693162,360850128041,40.5664,-74.108,360850146062,40.556,-74.1428,175.0,677.7440602963034
9671257,private_auto,761.4065578933504,360470134002,40.6305,-74.0237,360470064003,40.6276,-74.0289,175.0,133.24614763133633
9671495,private_auto,8395.242131982246,360470362003,40.5775,-73.9669,360470160003,40.6186,-74.0273,175.0,1469.167373096893
9671570,private_auto,1233.1782340769555,360470064001,40.63,-74.0284,360470138001,40.625,-74.0245,175.0,215.8061909634672
9671727,private_auto,17202.60208801293,360470058001,40.6194,-74.0305,360610109001,40.7523,-73.9897,175.0,3010.4553654022625
9671744,private_auto,10098.102346242818,360470060001,40.6228,-74.0309,360470053021,40.6733,-74.0008,175.0,1767.1679105924932
9672213,private_auto,26649.93030895958,360610159006,40.7789,-73.9833,360850074002,40.5944,-74.0642,175.0,4663.737804067927
9672216,private_auto,775.3768195012666,360470186002,40.6163,-74.0062,360470172001,40.61,-74.0089,175.0,135.69094341272165
9672652,private_auto,21927.818353416904,360850070022,40.5917,-74.0762,360850170142,40.5475,-74.1935,175.0,3837.3682118479583
9672779,private_auto,31474.761564966087,360850021001,40.6326,-74.0785,360610116001,40.7635,-73.9557,175.0,5508.083273869065
9672879,private_auto,8451.679665684716,360850029002,40.6227,-74.0807,360850213005,40.6341,-74.1436,175.0,1479.0439414948255
9673737,private_auto,2789.4414643589735,360850081002,40.6407,-74.0953,360850105004,40.6324,-74.1147,175.0,488.15225626282034
9673955,private_auto,2587.2147934059653,360850047002,40.615,-74.1003,360850121003,40.628,-74.1081,175.0,452.7625888460439
9674573,private_auto,1831.5572729706275,360850147002,40.6185,-74.1143,360850105002,40.6325,-74.108,175.0,320.52252276985985
9674899,private_auto,4670.18425492574,360850132011,40.5661,-74.1231,360850096012,40.5944,-74.0908,175.0,817.2822446120045
9675093,private_auto,854.2871870122923,360850151005,40.6142,-74.1268,360850151004,40.6171,-74.1274,175.0,149.50025772715117
9675180,private_auto,9471.56253403321,360850187032,40.601,-74.1286,360850070023,40.5861,-74.0783,175.0,1657.5234434558117
9675221,private_auto,7390.993471559148,360850074002,40.5944,-74.0642,360850141002,40.6286,-74.1289,175.0,1293.423857522851
9675344,private_auto,3903.760836220452,360850112012,40.5806,-74.0946,360850132042,40.5566,-74.1326,175.0,683.1581463385792
9675430,private_auto,8278.706154331052,360850138002,40.5695,-74.1335,360850177012,40.6071,-74.1099,175.0,1448.7735770079341
9675838,private_auto,35748.76737769603,360610076001,40.7485,-73.9866,360850207011,40.6386,-74.1405,175.0,6256.034291096805
