,hex_id,geometry
708,882a100cddfffff,"POLYGON ((-73.83130535688896 40.68088950852385, -73.83328213118547 40.676436790841, -73.8396540422412 40.67539212348299, -73.84405020383596 40.678799957026115, -73.84207433332504 40.68325300820606, -73.83570139732149 40.68429789237536, -73.83130535688896 40.68088950852385))"
709,882a100eb3fffff,"POLYGON ((-73.81218621099269 40.68402126978243, -73.8141648979211 40.67956874054658, -73.82053755888249 40.67852509942043, -73.82493255817735 40.68193377112277, -73.82295477469627 40.68638663420308, -73.8165810883606 40.68743049176615, -73.81218621099269 40.68402126978243))"
710,882a100eb7fffff,"POLYGON ((-73.82295477469627 40.68638663420308, -73.82493255817735 40.68193377112277, -73.83130535688896 40.68088950852385, -73.83570139732149 40.68429789237536, -73.83372451763718 40.688751089126434, -73.82735069361121 40.6897955683848, -73.82295477469627 40.68638663420308))"
711,882a100ebbfffff,"POLYGON ((-73.80383296635844 40.68951717995251, -73.80581266280568 40.68506450574791, -73.81218621099269 40.68402126978243, -73.8165810883606 40.68743049176615, -73.81460229537146 40.69188349998884, -73.80822772144381 40.692926952239226, -73.80383296635844 40.68951717995251))"
712,882a100eb1fffff,"POLYGON ((-73.81460229537146 40.69188349998884, -73.8165810883606 40.68743049176615, -73.82295477469627 40.68638663420308, -73.82735069361121 40.6897955683848, -73.82537280442986 40.694248910451925, -73.8189980924133 40.695292984522446, -73.81460229537146 40.69188349998884))"
713,882a100eb5fffff,"POLYGON ((-73.82537280442986 40.694248910451925, -73.82735069361121 40.6897955683848, -73.83372451763718 40.688751089126434, -73.83812147799024 40.69215973523473, -73.83614449296627 40.69661341097249, -73.82976964331942 40.69765810696089, -73.82537280442986 40.694248910451925))"
714,882a100eb9fffff,"POLYGON ((-73.80624791862309 40.697380105349076, -73.80822772144381 40.692926952239226, -73.81460229537146 40.69188349998884, -73.8189980924133 40.695292984522446, -73.8170191934112 40.69974647165041, -73.8106435934361 40.70079014025618, -73.80624791862309 40.697380105349076))"
715,882a100c8dfffff,"POLYGON ((-73.86119163838438 40.68011630324892, -73.86316559592245 40.67566306474546, -73.86953689182424 40.674616750167154, -73.8739352545359 40.678023456714115, -73.87196220146974 40.68247702819321, -73.86558988110784 40.68352356017938, -73.86119163838438 40.68011630324892))"
716,882a100cc3fffff,"POLYGON ((-73.84207433332504 40.68325300820606, -73.84405020383596 40.678799957026115, -73.8504222517855 40.6777546682227, -73.85481945399938 40.68116221359508, -73.85284448762317 40.685615598098295, -73.84647141478612 40.68666110393547, -73.84207433332504 40.68325300820606))"
717,882a100cc7fffff,"POLYGON ((-73.85284448762317 40.685615598098295, -73.85481945399938 40.68116221359508, -73.86119163838438 40.68011630324892, -73.86558988110784 40.68352356017938, -73.8636158192154 40.68797727783189, -73.8572426100035 40.68902340543428, -73.85284448762317 40.685615598098295))"
718,882a100ccbfffff,"POLYGON ((-73.83372451763718 40.688751089126434, -73.83570139732149 40.68429789237536, -73.84207433332504 40.68325300820606, -73.84647141478612 40.68666110393547, -73.84449543924798 40.69111463418347, -73.83812147799024 40.69215973523473, -73.83372451763718 40.688751089126434))"
719,882a100cc1fffff,"POLYGON ((-73.84449543924798 40.69111463418347, -73.84647141478612 40.68666110393547, -73.85284448762317 40.685615598098295, -73.8572426100035 40.68902340543428, -73.85526753896077 40.6934772690053, -73.84889344092997 40.69452299194694, -73.84449543924798 40.69111463418347))"
720,882a100cc5fffff,"POLYGON ((-73.85526753896077 40.6934772690053, -73.8572426100035 40.68902340543428, -73.8636158192154 40.68797727783189, -73.86801498240534 40.69138479650316, -73.86604081620722 40.69583899322314, -73.85966658186226 40.69688533815254, -73.85526753896077 40.6934772690053))"
721,882a100cc9fffff,"POLYGON ((-73.83614449296627 40.69661341097249, -73.83812147799024 40.69215973523473, -73.84449543924798 40.69111463418347, -73.84889344092997 40.69452299194694, -73.8469173604129 40.6989770011814, -73.84054237359456 40.70002231918531, -73.83614449296627 40.69661341097249))"
722,882a100ccdfffff,"POLYGON ((-73.8469173604129 40.6989770011814, -73.84889344092997 40.69452299194694, -73.85526753896077 40.6934772690053, -73.85966658186226 40.69688533815254, -73.85769140620151 40.70133968070972, -73.8513162826706 40.70238562082658, -73.8469173604129 40.6989770011814))"
723,882a100c13fffff,"POLYGON ((-73.85769140620151 40.70133968070972, -73.85966658186226 40.69688533815254, -73.86604081620722 40.69583899322314, -73.87044090021843 40.6992467734828, -73.86846662976333 40.70370144918859, -73.86209136997904 40.70474801151579, -73.85769140620151 40.70133968070972))"
724,882a100ea7fffff,"POLYGON ((-73.83856528327912 40.70447647382807, -73.84054237359456 40.70002231918531, -73.8469173604129 40.6989770011814, -73.8513162826706 40.70238562082658, -73.84934009722303 40.706840108965864, -73.84296408453748 40.70788564399309, -73.83856528327912 40.70447647382807))"
725,882a100cebfffff,"POLYGON ((-73.8636158192154 40.68797727783189, -73.86558988110784 40.68352356017938, -73.87196220146974 40.68247702819321, -73.876361484593 40.68588399641056, -73.87438832753327 40.69033804703832, -73.86801498240534 40.69138479650316, -73.8636158192154 40.68797727783189))"
726,882a100ce1fffff,"POLYGON ((-73.87438832753327 40.69033804703832, -73.876361484593 40.68588399641056, -73.88273394047303 40.68483684268732, -73.88713426388605 40.68824352192039, -73.88516201200788 40.692697905349235, -73.87878853142291 40.69374527677362, -73.87438832753327 40.69033804703832))"
727,882a100ce5fffff,"POLYGON ((-73.88516201200788 40.692697905349235, -73.88713426388605 40.68824352192039, -73.89350685482528 40.687195746363074, -73.89790821841774 40.690602136340715, -73.89593687206987 40.69505685239637, -73.88956325648707 40.6961048458773, -73.88516201200788 40.692697905349235))"
728,882a100ce9fffff,"POLYGON ((-73.86604081620722 40.69583899322314, -73.86801498240534 40.69138479650316, -73.87438832753327 40.69033804703832, -73.87878853142291 40.69374527677362, -73.87681527041846 40.69819980646842, -73.87044090021843 40.6992467734828, -73.86604081620722 40.69583899322314))"
729,882a100cedfffff,"POLYGON ((-73.87681527041846 40.69819980646842, -73.87878853142291 40.69374527677362, -73.88516201200788 40.692697905349235, -73.88956325648707 40.6961048458773, -73.8875909010253 40.70055970837269, -73.88121639542942 40.70160729756915, -73.87681527041846 40.69819980646842))"
730,882a100c33fffff,"POLYGON ((-73.8875909010253 40.70055970837269, -73.88956325648707 40.6961048458773, -73.89593687206987 40.69505685239637, -73.90033915702816 40.698463503445986, -73.89836770745795 40.70291869856759, -73.89199306692568 40.70396691004312, -73.8875909010253 40.70055970837269))"
731,882a100c17fffff,"POLYGON ((-73.86846662976333 40.70370144918859, -73.87044090021843 40.6992467734828, -73.87681527041846 40.69819980646842, -73.88121639542942 40.70160729756915, -73.8792430305292 40.70606230624932, -73.87286763495084 40.70710949088408, -73.86846662976333 40.70370144918859))"
732,882a100c3bfffff,"POLYGON ((-73.8792430305292 40.70606230624932, -73.88121639542942 40.70160729756915, -73.8875909010253 40.70055970837269, -73.89199306692568 40.70396691004312, -73.89002060792947 40.708422251523324, -73.88364507701657 40.70947005856278, -73.8792430305292 40.70606230624932))"
733,882a100c15fffff,"POLYGON ((-73.87089326028757 40.71156464549394, -73.87286763495084 40.70710949088408, -73.8792430305292 40.70606230624932, -73.88364507701657 40.70947005856278, -73.88167160826956 40.713925546146534, -73.87529518700657 40.714972948472614, -73.87089326028757 40.71156464549394))"
734,882a100c39fffff,"POLYGON ((-73.88167160826956 40.713925546146534, -73.88364507701657 40.70947005856278, -73.89002060792947 40.708422251523324, -73.89442369560629 40.71182971418337, -73.89245113312484 40.71628553456657, -73.88607457658867 40.71733355952002, -73.88167160826956 40.713925546146534))"
735,882a100c1bfffff,"POLYGON ((-73.84934009722303 40.706840108965864, -73.8513162826706 40.70238562082658, -73.85769140620151 40.70133968070972, -73.86209136997904 40.70474801151579, -73.86011608974889 40.709202832977454, -73.85373994041139 40.710248990340304, -73.84934009722303 40.706840108965864))"
736,882a100c11fffff,"POLYGON ((-73.86011608974889 40.709202832977454, -73.86209136997904 40.70474801151579, -73.86846662976333 40.70370144918859, -73.87286763495084 40.70710949088408, -73.87089326028757 40.71156464549394, -73.86451697475754 40.712611425289786, -73.86011608974889 40.709202832977454))"
737,882a100ea5fffff,"POLYGON ((-73.84098688897885 40.71234027745917, -73.84296408453748 40.70788564399309, -73.84934009722303 40.706840108965864, -73.85373994041139 40.710248990340304, -73.85176365008178 40.71470395730262, -73.84538661122231 40.715749709423896, -73.84098688897885 40.71234027745917))"
738,882a100c19fffff,"POLYGON ((-73.85176365008178 40.71470395730262, -73.85373994041139 40.710248990340304, -73.86011608974889 40.709202832977454, -73.86451697475754 40.712611425289786, -73.86254159000666 40.717066725574135, -73.85616441455593 40.71811310025378, -73.85176365008178 40.71470395730262))"
739,882a100eadfffff,"POLYGON ((-73.83263178117618 40.71784018565718, -73.83460998717013 40.71338540711961, -73.84098688897885 40.71234027745917, -73.84538661122231 40.715749709423896, -73.84340931046881 40.72020482163152, -73.83703138211884 40.72125016823398, -73.83263178117618 40.71784018565718))"
740,882a100c53fffff,"POLYGON ((-73.84340931046881 40.72020482163152, -73.84538661122231 40.715749709423896, -73.85176365008178 40.71470395730262, -73.85616441455593 40.71811310025378, -73.85418801939282 40.722568545957294, -73.84780995405264 40.72361451524339, -73.84340931046881 40.72020482163152))"
741,882a100c57fffff,"POLYGON ((-73.85418801939282 40.722568545957294, -73.85616441455593 40.71811310025378, -73.86254159000666 40.717066725574135, -73.8669433966017 40.720475579240066, -73.86496790737883 40.72493135826522, -73.85858970550815 40.725977950332485, -73.85418801939282 40.722568545957294))"
742,882a100c5bfffff,"POLYGON ((-73.83505307061702 40.72570542543144, -73.83703138211884 40.72125016823398, -73.84340931046881 40.72020482163152, -73.84780995405264 40.72361451524339, -73.84583254815267 40.72807010611064, -73.83945359295443 40.729115669725864, -73.83505307061702 40.72570542543144))"
743,882a100c51fffff,"POLYGON ((-73.84583254815267 40.72807010611064, -73.84780995405264 40.72361451524339, -73.85418801939282 40.722568545957294, -73.85858970550815 40.725977950332485, -73.85661320556014 40.730433874695294, -73.85023411343228 40.731480061217006, -73.84583254815267 40.72807010611064))"
744,882a100c55fffff,"POLYGON ((-73.85661320556014 40.730433874695294, -73.85858970550815 40.725977950332485, -73.86496790737883 40.72493135826522, -73.86937063591577 40.72834047313201, -73.86739504226968 40.73279673081602, -73.86101581367218 40.73384354034174, -73.85661320556014 40.730433874695294))"
745,882a100e91fffff,"POLYGON ((-73.78470891217485 40.69264464416883, -73.78669052158294 40.6881921596161, -73.7930648179577 40.687149950712296, -73.79745853097812 40.690560010480596, -73.7954778246887 40.695012829398664, -73.78910250214757 40.696055254212595, -73.78470891217485 40.69264464416883))"
746,882a100e95fffff,"POLYGON ((-73.7954778246887 40.695012829398664, -73.79745853097812 40.690560010480596, -73.80383296635844 40.68951717995251, -73.80822772144381 40.692926952239226, -73.80624791862309 40.697380105349076, -73.79987245713572 40.69842315200992, -73.7954778246887 40.695012829398664))"
747,882a1005a5fffff,"POLYGON ((-73.76558261601166 40.69576902556865, -73.76756613837398 40.69131673144386, -73.77394118164787 40.690275550029355, -73.77833372903828 40.69368644723394, -73.77635110945447 40.69813907607114, -73.76997503958904 40.69918047302078, -73.76558261601166 40.69576902556865))"
748,882a100e99fffff,"POLYGON ((-73.77635110945447 40.69813907607114, -73.77833372903828 40.69368644723394, -73.78470891217485 40.69264464416883, -73.78910250214757 40.696055254212595, -73.78712078569262 40.70050821758878, -73.78074457602342 40.7015502364117, -73.77635110945447 40.69813907607114))"
749,882a100e9dfffff,"POLYGON ((-73.78712078569262 40.70050821758878, -73.78910250214757 40.696055254212595, -73.7954778246887 40.695012829398664, -73.79987245713572 40.69842315200992, -73.79789164415988 40.702876449751585, -73.79151529514527 40.70391909054602, -73.78712078569262 40.70050821758878))"
750,882a100e83fffff,"POLYGON ((-73.79789164415988 40.702876449751585, -73.79987245713572 40.69842315200992, -73.80624791862309 40.697380105349076, -73.8106435934361 40.70079014025618, -73.80866368428954 40.705243772189675, -73.80228719638808 40.70628703505375, -73.79789164415988 40.702876449751585))"
751,882a100ed3fffff,"POLYGON ((-73.76799140950632 40.70363324588696, -73.76997503958904 40.69918047302078, -73.77635110945447 40.69813907607114, -73.78074457602342 40.7015502364117, -73.77876184907957 40.70600334399056, -73.77238475231518 40.70704495654562, -73.76799140950632 40.70363324588696))"
752,882a100ed7fffff,"POLYGON ((-73.77876184907957 40.70600334399056, -73.78074457602342 40.7015502364117, -73.78712078569262 40.70050821758878, -73.79151529514527 40.70391909054602, -73.78953347169079 40.70837253266406, -73.7831562351816 40.70941476731515, -73.77876184907957 40.70600334399056))"
753,882a100e8bfffff,"POLYGON ((-73.78953347169079 40.70837253266406, -73.79151529514527 40.70391909054602, -73.79789164415988 40.702876449751585, -73.80228719638808 40.70628703505375, -73.80030627677336 40.71074081153735, -73.793928900978 40.71178366838272, -73.78953347169079 40.70837253266406))"
754,882a100e81fffff,"POLYGON ((-73.80030627677336 40.71074081153735, -73.80228719638808 40.70628703505375, -73.80866368428954 40.705243772189675, -73.81306027918488 40.708654069565036, -73.81108026376023 40.71310818024049, -73.80470274913752 40.71415165937827, -73.80030627677336 40.71074081153735))"
755,882a1005adfffff,"POLYGON ((-73.75722215353724 40.701262238723494, -73.75920668640823 40.69680980074338, -73.76558261601166 40.69576902556865, -73.76997503958904 40.69918047302078, -73.76799140950632 40.70363324588696, -73.76161445294521 40.704674236444355, -73.75722215353724 40.701262238723494))"
756,882a10058dfffff,"POLYGON ((-73.72732331322588 40.70200853479505, -73.72931066147146 40.69755662385444, -73.73568719467387 40.696517498698576, -73.74007740695806 40.69993006972819, -73.73809096080844 40.70438231607498, -73.73171340016579 40.705421656015304, -73.72732331322588 40.70200853479505))"
757,882a1005e3fffff,"POLYGON ((-73.73809096080844 40.70438231607498, -73.74007740695806 40.69993006972819, -73.74645408173801 40.69889032287053, -73.75084533763766 40.70230260738172, -73.748859793935 40.706755188961495, -73.74248209177286 40.707795150826456, -73.73809096080844 40.70438231607498))"
758,882a1005e7fffff,"POLYGON ((-73.748859793935 40.706755188961495, -73.75084533763766 40.70230260738172, -73.75722215353724 40.701262238723494, -73.76161445294521 40.704674236444355, -73.7596298120404 40.709127153083905, -73.75325196881694 40.71016773697222, -73.748859793935 40.706755188961495))"
759,882a100edbfffff,"POLYGON ((-73.7596298120404 40.709127153083905, -73.76161445294521 40.704674236444355, -73.76799140950632 40.70363324588696, -73.77238475231518 40.70704495654562, -73.77040101455907 40.71149820807155, -73.76402303073263 40.71253941408185, -73.7596298120404 40.709127153083905))"
760,882a1005ebfffff,"POLYGON ((-73.72972594285227 40.70987404553234, -73.73171340016579 40.705421656015304, -73.73809096080844 40.70438231607498, -73.74248209177286 40.707795150826456, -73.74049553691547 40.712247875750165, -73.73411694852459 40.713287430545066, -73.72972594285227 40.70987404553234))"
761,882a1005e1fffff,"POLYGON ((-73.74049553691547 40.712247875750165, -73.74248209177286 40.707795150826456, -73.748859793935 40.706755188961495, -73.75325196881694 40.71016773697222, -73.75126631676684 40.71462079712939, -73.7448875869146 40.71566097407178, -73.74049553691547 40.712247875750165))"
762,882a1005e5fffff,"POLYGON ((-73.75126631676684 40.71462079712939, -73.75325196881694 40.71016773697222, -73.7596298120404 40.709127153083905, -73.76402303073263 40.71253941408185, -73.76203828184087 40.716992809299136, -73.75565941098569 40.71803360848777, -73.75126631676684 40.71462079712939))"
763,882a100ed9fffff,"POLYGON ((-73.76203828184087 40.716992809299136, -73.76402303073263 40.71253941408185, -73.77040101455907 40.71149820807155, -73.77479527695401 40.714910181784774, -73.77281143157157 40.71936391188872, -73.76643242017202 40.720405333422235, -73.76203828184087 40.716992809299136))"
764,882a1005e9fffff,"POLYGON ((-73.73212938218947 40.71774029855684, -73.73411694852459 40.713287430545066, -73.74049553691547 40.712247875750165, -73.7448875869146 40.71566097407178, -73.74290092339598 40.720114177490736, -73.73652130694876 40.72115394721029, -73.73212938218947 40.71774029855684))"
765,882a100ebdfffff,"POLYGON ((-73.8170191934112 40.69974647165041, -73.8189980924133 40.695292984522446, -73.82537280442986 40.694248910451925, -73.82976964331942 40.69765810696089, -73.8277916484858 40.70211192793318, -73.8214159104816 40.703156218581746, -73.8170191934112 40.69974647165041))"
766,882a100ea3fffff,"POLYGON ((-73.8277916484858 40.70211192793318, -73.82976964331942 40.69765810696089, -73.83614449296627 40.69661341097249, -73.84054237359456 40.70002231918531, -73.83856528327912 40.70447647382807, -73.83218940770473 40.705521386617164, -73.8277916484858 40.70211192793318))"
767,882a100e87fffff,"POLYGON ((-73.80866368428954 40.705243772189675, -73.8106435934361 40.70079014025618, -73.8170191934112 40.69974647165041, -73.8214159104816 40.703156218581746, -73.81943690551441 40.70761018453333, -73.81306027918488 40.708654069565036, -73.80866368428954 40.705243772189675))"
768,882a100eabfffff,"POLYGON ((-73.81943690551441 40.70761018453333, -73.8214159104816 40.703156218581746, -73.8277916484858 40.70211192793318, -73.83218940770473 40.705521386617164, -73.83021130726688 40.709975686412996, -73.8238345429682 40.71102019371018, -73.81943690551441 40.70761018453333))"
769,882a100ea1fffff,"POLYGON ((-73.83021130726688 40.709975686412996, -73.83218940770473 40.705521386617164, -73.83856528327912 40.70447647382807, -73.84296408453748 40.70788564399309, -73.84098688897885 40.71234027745917, -73.83460998717013 40.71338540711961, -73.83021130726688 40.709975686412996))"
770,882a100e85fffff,"POLYGON ((-73.81108026376023 40.71310818024049, -73.81306027918488 40.708654069565036, -73.81943690551441 40.70761018453333, -73.8238345429682 40.71102019371018, -73.82185543208384 40.71547463840365, -73.81547777909279 40.71651873993183, -73.81108026376023 40.71310818024049))"
771,882a100ea9fffff,"POLYGON ((-73.82185543208384 40.71547463840365, -73.8238345429682 40.71102019371018, -73.83021130726688 40.709975686412996, -73.83460998717013 40.71338540711961, -73.83263178117618 40.71784018565718, -73.82625399027599 40.718884909673626, -73.82185543208384 40.71547463840365))"
772,882a100e8dfffff,"POLYGON ((-73.80272172293151 40.71860591452205, -73.80470274913752 40.71415165937827, -73.81108026376023 40.71310818024049, -73.81547777909279 40.71651873993183, -73.81349765743784 40.72097332926746, -73.80711911578659 40.722017024749455, -73.80272172293151 40.71860591452205))"
773,882a100ee3fffff,"POLYGON ((-73.81349765743784 40.72097332926746, -73.81547777909279 40.71651873993183, -73.82185543208384 40.71547463840365, -73.82625399027599 40.718884909673626, -73.82427477352248 40.72333983302717, -73.81789609356271 40.724384151122415, -73.81349765743784 40.72097332926746))"
774,882a100ee7fffff,"POLYGON ((-73.82427477352248 40.72333983302717, -73.82625399027599 40.718884909673626, -73.83263178117618 40.71784018565718, -73.83703138211884 40.72125016823398, -73.83505307061702 40.72570542543144, -73.82867425280821 40.726750366237795, -73.82427477352248 40.72333983302717))"
775,882a100ed1fffff,"POLYGON ((-73.77040101455907 40.71149820807155, -73.77238475231518 40.70704495654562, -73.77876184907957 40.70600334399056, -73.7831562351816 40.70941476731515, -73.78117340092491 40.71386835355398, -73.77479527695401 40.714910181784774, -73.77040101455907 40.71149820807155))"
776,882a100ed5fffff,"POLYGON ((-73.78117340092491 40.71386835355398, -73.7831562351816 40.70941476731515, -73.78953347169079 40.70837253266406, -73.793928900978 40.71178366838272, -73.79194697057139 40.71623758916089, -73.78556870691473 40.717280039710545, -73.78117340092491 40.71386835355398))"
777,882a100e89fffff,"POLYGON ((-73.79194697057139 40.71623758916089, -73.793928900978 40.71178366838272, -73.80030627677336 40.71074081153735, -73.80470274913752 40.71415165937827, -73.80272172293151 40.71860591452205, -73.79634332004802 40.71964898748883, -73.79194697057139 40.71623758916089))"
778,882a100eddfffff,"POLYGON ((-73.77281143157157 40.71936391188872, -73.77479527695401 40.714910181784774, -73.78117340092491 40.71386835355398, -73.78556870691473 40.717280039710545, -73.78358576539247 40.72173410452761, -73.7772066139074 40.72277614850447, -73.77281143157157 40.71936391188872))"
779,882a100ec3fffff,"POLYGON ((-73.78358576539247 40.72173410452761, -73.78556870691473 40.717280039710545, -73.79194697057139 40.71623758916089, -73.79634332004802 40.71964898748883, -73.79436128273673 40.72410338684532, -73.78798199162506 40.72514605336395, -73.78358576539247 40.72173410452761))"
780,882a100ec7fffff,"POLYGON ((-73.79436128273673 40.72410338684532, -73.79634332004802 40.71964898748883, -73.80272172293151 40.71860591452205, -73.80711911578659 40.722017024749455, -73.80513798303696 40.72647175847162, -73.79875855275783 40.727515047630256, -73.79436128273673 40.72410338684532))"
781,882a100537fffff,"POLYGON ((-73.76444756334024 40.724859207135495, -73.76643242017202 40.720405333422235, -73.77281143157157 40.71936391188872, -73.7772066139074 40.72277614850447, -73.77522266094574 40.727230357104666, -73.76884262166524 40.72827199423164, -73.76444756334024 40.724859207135495))"
782,882a100ecbfffff,"POLYGON ((-73.77522266094574 40.727230357104666, -73.7772066139074 40.72277614850447, -73.78358576539247 40.72173410452761, -73.78798199162506 40.72514605336395, -73.78599894288455 40.72960059667739, -73.77961876357747 40.73064285647072, -73.77522266094574 40.727230357104666))"
783,882a100ec1fffff,"POLYGON ((-73.78599894288455 40.72960059667739, -73.78798199162506 40.72514605336395, -73.79436128273673 40.72410338684532, -73.79875855275783 40.727515047630256, -73.79677640858941 40.731969925483234, -73.79039608971497 40.73301280804126, -73.78599894288455 40.72960059667739))"
784,882a100ec5fffff,"POLYGON ((-73.79677640858941 40.731969925483234, -73.79875855275783 40.727515047630256, -73.80513798303696 40.72647175847162, -73.80953629673812 40.729883130933125, -73.8075550574926 40.73433834315176, -73.80117459951022 40.73538184857277, -73.79677640858941 40.731969925483234))"
785,882a1005edfffff,"POLYGON ((-73.74290092339598 40.720114177490736, -73.7448875869146 40.71566097407178, -73.75126631676684 40.71462079712939, -73.75565941098569 40.71803360848777, -73.7536736506349 40.7224871471406, -73.74729389278448 40.72352753923058, -73.74290092339598 40.720114177490736))"
786,882a100533fffff,"POLYGON ((-73.7536736506349 40.7224871471406, -73.75565941098569 40.71803360848777, -73.76203828184087 40.716992809299136, -73.76643242017202 40.720405333422235, -73.76444756334024 40.724859207135495, -73.75806766454537 40.72590022169468, -73.7536736506349 40.7224871471406))"
787,882a100517fffff,"POLYGON ((-73.7345336316384 40.72560729363509, -73.73652130694876 40.72115394721029, -73.74290092339598 40.720114177490736, -73.74729389278448 40.72352753923058, -73.74530712065122 40.727981221063025, -73.73892647583936 40.72902120577735, -73.7345336316384 40.72560729363509))"
788,882a10053bfffff,"POLYGON ((-73.74530712065122 40.727981221063025, -73.74729389278448 40.72352753923058, -73.7536736506349 40.7224871471406, -73.75806766454537 40.72590022169468, -73.75608179594066 40.73035423876136, -73.74970100978393 40.731394846069136, -73.74530712065122 40.727981221063025))"
789,882a10051bfffff,"POLYGON ((-73.72815312863013 40.72664665585487, -73.72616444120477 40.731100145029444, -73.71978305166967 40.732139099472484, -73.71539137846203 40.728724350092826, -73.7163998887348 40.726467075788214, -73.716494 40.726454, -73.716899 40.726387, -73.717267 40.726301, -73.717527 40.726242, -73.717854 40.726157, -73.718288 40.726043, -73.719988 40.725597, -73.720387 40.725487, -73.720919 40.725341, -73.721196 40.725265, -73.721341 40.725225, -73.722051 40.725026, -73.7225 40.7249, -73.722576 40.724879, -73.722909 40.72479, -73.722929 40.724784, -73.723431 40.724649, -73.723745 40.724575, -73.724026 40.724501, -73.724141 40.724469, -73.724404 40.724395, -73.724551 40.72435, -73.72472 40.724298, -73.724848 40.724259, -73.72502127905778 40.7242119457731, -73.72815312863013 40.72664665585487))"
790,882a100531fffff,"POLYGON ((-73.75608179594066 40.73035423876136, -73.75806766454537 40.72590022169468, -73.76444756334024 40.724859207135495, -73.76884262166524 40.72827199423164, -73.76685765694043 40.73272634635906, -73.76047672989777 40.733767576359035, -73.75608179594066 40.73035423876136))"
791,882a100511fffff,"POLYGON ((-73.72616444120477 40.731100145029444, -73.72815312863013 40.72664665585487, -73.7345336316384 40.72560729363509, -73.73892647583936 40.72902120577735, -73.73693869160023 40.733475030533356, -73.73055715986082 40.734514607595024, -73.72616444120477 40.731100145029444))"
792,882a100515fffff,"POLYGON ((-73.73693869160023 40.733475030533356, -73.73892647583936 40.72902120577735, -73.74530712065122 40.727981221063025, -73.74970100978393 40.731394846069136, -73.74771412908271 40.73584900623318, -73.7413324555978 40.73688920601247, -73.73693869160023 40.733475030533356))"
793,882a100425fffff,"POLYGON ((-73.7070195288831 40.73421597775606, -73.70901013158984 40.72976268201639, -73.71539137846203 40.728724350092826, -73.71978305166967 40.732139099472484, -73.71779335180605 40.73659273114063, -73.71141107577849 40.73763127752994, -73.7070195288831 40.73421597775606))"
794,882a100539fffff,"POLYGON ((-73.74771412908271 40.73584900623318, -73.74970100978393 40.731394846069136, -73.75608179594066 40.73035423876136, -73.76047672989777 40.733767576359035, -73.75849075308601 40.73822207175766, -73.75210893831465 40.73926289435347, -73.74771412908271 40.73584900623318))"
795,882a100eebfffff,"POLYGON ((-73.80513798303696 40.72647175847162, -73.80711911578659 40.722017024749455, -73.81349765743784 40.72097332926746, -73.81789609356271 40.724384151122415, -73.81591586572534 40.72883921903636, -73.80953629673812 40.729883130933125, -73.80513798303696 40.72647175847162))"
796,882a100ee1fffff,"POLYGON ((-73.81591586572534 40.72883921903636, -73.81789609356271 40.724384151122415, -73.82427477352248 40.72333983302717, -73.82867425280821 40.726750366237795, -73.82669493023359 40.731205768169545, -73.82031522299779 40.73225030290245, -73.81591586572534 40.72883921903636))"
797,882a100ee5fffff,"POLYGON ((-73.83747517599298 40.733571405501294, -73.8310953309683 40.73461656316824, -73.82669493023359 40.731205768169545, -73.82867425280821 40.726750366237795, -73.83505307061702 40.72570542543144, -73.83945359295443 40.729115669725864, -73.83906168420467 40.72999831573582, -73.839053 40.729919, -73.839036 40.729561, -73.838933 40.729135, -73.838624 40.728887, -73.838229 40.728533, -73.837685 40.728305, -73.836965 40.728401, -73.83593 40.728846, -73.835696 40.729004, -73.835325 40.728915, -73.834769 40.728873, -73.83459 40.728997, -73.834755 40.729059, -73.835305 40.729348, -73.835524 40.729664, -73.835469 40.730021, -73.83571 40.730495, -73.835902 40.730894, -73.836006 40.730983, -73.836521 40.731244, -73.837078 40.731457, -73.837648 40.731698, -73.838122 40.732041, -73.83814431541303 40.732064388269436, -73.83747517599298 40.733571405501294))"
798,882a100ee9fffff,"POLYGON ((-73.8075550574926 40.73433834315176, -73.80953629673812 40.729883130933125, -73.81591586572534 40.72883921903636, -73.82031522299779 40.73225030290245, -73.81833488902592 40.736705849312784, -73.81195429239517 40.7377499776949, -73.8075550574926 40.73433834315176))"
799,882a100eedfffff,"POLYGON ((-73.81833488902592 40.736705849312784, -73.82031522299779 40.73225030290245, -73.82669493023359 40.731205768169545, -73.8310953309683 40.73461656316824, -73.82911590262071 40.73907244359619, -73.82273516780141 40.74011719503741, -73.81833488902592 40.736705849312784))"
